sentence,sentiment,topic
phần thực hành và lý thuyết phải đi cùng tiến độ .,0,1
thầy liên hệ thực tiễn rất nhiều .,2,0
thầy chưa biết sử dụng hệ thống courses để thông báo tin tức cho học sinh .,0,0
giảng viên nhiệt tình và tận tâm với sinh viên .,2,0
giáo viên gửi tài liệu hơi chậm .,0,0
"giảng viên thân thiện , nhiệt tình trong giảng dạy .",2,0
cho bài tập về thì chỉ biết kêu là làm đi và không hỗ trợ gì nhiều .,0,0
"đặc thù môn học là phải ghi phấn , nên tiết bài tập tuyệt đối không nên sử dụng máy chiếu để giảng !",0,1
thật sự anh văn là một môn rất quan trọng trong lĩnh vực công việc và học tập .,1,1
cô wzjwz93 giảng bài rất hay .,2,0
"cô dạy rất nhiệt tình , có tâm với nghề , đề nghị trường khen thưởng và tìm kiếm những giảng viên khác như cô .",2,0
thầy cực kỳ tận tâm và cực kỳ nhiệt tình .,2,0
"cập nhật những đổi mới về môn học , nên có chương trình đào tạo phù hợp hơn .",0,1
giảng lý thuyết hơi khó hiểu .,0,0
"giảng viên nên hạn chế dùng slide , hướng dẫn cụ thể hơn cho sinh viên .",0,0
điểm danh đúng giờ .,2,1
thầy dạy khá tốt .,2,0
em xin nhà trường xem lại bài thi anh văn đầu vào .,0,1
cứ mỗi khi có thắc mắc thì lại không thể tìm thấy giáo viên thực hành để được giải đáp .,0,0
"cô wzjwz304 rất tận tâm , nhiệt tình giảng dạy , giải đáp thắc mắc rất cụ thể .",2,0
cô cho bài tập về nhà hơi nhiều .,0,0
"nội dung lan man , khó áp dụng vào thực tế .",0,1
"thầy dễ thương , đẹp trai , kiến thức chuyên môn cao , tận tâm , nhiệt tình trả lời thắc mắc của sinh viên , em yêu thầy , hy vọng được gặp thầy ở các môn học sau .",2,0
"cô rất rất nhiệt tình và tận tâm , sẵn sàng giải thích các vấn đề thắc mắc cho sinh viên .",2,0
thầy dạy rất nhiệt tình và sẵn sàng giải đáp thắc mắc .,2,0
"thú vị , cải thiện khả năng giao tiếp bằng tiếng anh .",0,1
chúc thầy thành công .,2,0
"đối với em thì cách thầy giảng khá là dễ hiểu nên thầy đừng lo quá về vấn đề đó ạ , với lại sinh viên đa phần thụ động nên nếu không hiểu lại càng không dám hỏi .",2,0
"giảng viên nhiệt tình thân thiện , vui tính , trình độ cao .",2,0
giảng viên giúp sinh viên nắm bắt được những kỹ năng làm việc nhóm cơ bản .,2,0
"tận tình , nhiệt tình giúp đỡ sinh viên .",2,0
"cô dạy nhiệt tình , tạo được động lực cho sinh viên .",2,0
phương pháp dạy phải cụ thể chi tiết hơn .,0,0
ngoài ra cũng cần có tiết học để sinh viên được nói tiếng anh với nhau nhiều hơn !,0,1
giảng viên dạy rất hay .,2,0
nên để sinh viên tự tìm hiểu lý thuyết trước ở nhà đến trường giảng viên chỉ cần giải thích các vấn đề không rõ sau đó đi thẳng vào giải các bài tập .,0,0
nhập tâm .,2,0
"nên cho bài tập hàng tuần sát với nội dung bài học và nội dung thi , giảng viên cần giảng chậm lại , làm bài tập vận dụng chứ không nên nói một lèo cho hết slide rồi mới làm bài tập .",0,1
cô giải ít bài tập .,0,0
hơi khó tính về chuyện điểm danh .,0,0
"lớp thực hành nhóm 2 bảo quản thiết bị quá yếu , do chia thiết bị không theo nhóm cố định , đến nhóm 1 thực hành là thiết bị trong bộ kit phân cho nhóm mình thiếu hụt , hư hỏng linh tinh .",0,2
"thầy rất có tâm huyết với sinh viên , thầy cũng giảng và hướng dẫn rất đầy đủ tuy lớp mất tiết khá nhiều .",2,0
thầy cần giao bài tập mỗi buổi lên lớp .,0,0
"phòng học còn nóng và bụi bặm , máy chiếu tuy vẫn nhìn được nhưng vẫn mờ , nếu ngồi xa hay hôm nào sáng quá sẽ không thấy rõ .",0,2
phương pháp giảng dạy tạo hứng thú cho học sinh .,2,0
nghỉ học thường xuyên .,0,0
"thầy giảng chi tiết , dễ hiểu .",2,0
môn này giải bài tập khá nhiều và khó .,0,1
"nên có các buổi ra ngoài tiếp xúc ví dụ như quận 1 có các người nước ngoài , trung tâm văn hóa thanh niên có câu lạc bộ tiếng anh .",0,1
"những thiết bị phục vụ cho việc giảng dạy cần được trang bị tốt hơn , ví dụ như máy chiếu hơi bị mờ , các bạn ngồi ở phía sau không thấy , phòng học chỉ có 2 cái phạt , rất nóng nực vào mùa hè .",0,2
giảng viên còn vắng nhiều buổi và thông báo vắng chưa hợp lý .,0,0
"giảng bài chi tiết , cụ thể .",2,0
"cô dạy tâm huyết , giảng dạy nhiệt tình , tương tác nhiều với sinh viên .",2,0
nên có hướng dẫn chi tiết hơn .,0,0
"thầy có hơi khó khăn trong phần điểm danh , vài lần em vào trễ nhưng không được thầy điểm danh .",0,0
giáo viên tận tâm và nhiệt tình .,2,0
"giờ thực hành hầu như không dạy được gì , nên lúc đầu em thường ra sớm và sau đó không vào lớp thực hành .",0,1
các ví dụ dễ hiểu dễ áp dụng .,2,0
giảng viên có nhiều bài tập giúp sinh viên nắm rõ bài và có thể áp dụng vào thực tế .,2,0
chia sẻ nhiều câu chuyện thú vị .,2,0
hướng dẫn cách tiếp cận bài mới khó hiểu .,0,0
vì lịch thực hành không được sắp xếp từ đầu dẫn đến trùng giờ với môn khác .,0,1
"thầy dạy khá hay và dễ hiểu , thầy vui tính , thầy đặt ra nhiều vấn đề hay cho học sinh em xin cảm ơn .",2,0
"giảng viên chuẩn bị bài giảng đầy đủ , giảng hay .",2,0
"thầy rất tâm huyết , nhiệt tình và vui vẻ hòa đồng với sinh viên .",2,0
nhiều khi giải đáp còn khó hiểu .,0,0
em không hề thấy thầy đứng lớp .,0,0
"thầy dạy nhiệt tình , giảng rất chi tiết từ lý thuyết đến thực hành .",2,0
"giảng đường ngột ngạt và nóng nực , từ tiết 2 trở đi thì rất khó tập trung học .",0,2
thầy có tâm trong việc truyền đạt cho sinh viên .,2,0
cần phương pháp học môn này .,0,1
"cô giảng nhiệt tình , chỉ bài cho tụi em thì lại tới chỗ .",2,0
thầy rất tận tâm và truyền đạt kiến thức rất tốt colonsmile .,2,0
"giảng viên cho sinh viên thực hiện một dự án thực tế ngoài nội dung môn học , với mục tiêu áp dụng quy trình scrum .",1,0
"giáo viên thân thiện và tích cực , đảm bảo nội dung học tập .",2,0
"giảng viên tận tâm , nhiệt tình đối với sinh viên .",2,0
tập trung làm nổi bật ý nghĩa và mục tiêu môn học .,0,0
nội dung giảng dạy của cô còn sơ sài .,0,0
bài giảng cần rõ ràng hơn .,0,1
có cho lên bảng làm bài tập .,1,0
"phòng thực hành cơ bản của trường còn quá kém , vậy tăng học phí đầu năm để làm gì .",0,2
đề thực hành cho xa rời với lý thuyết rất nhiều những phần lý thuyết chưa học thực hành đã bắt nộp bài rồi .,0,1
tạo tính chủ động cho sinh viên trong học tập .,2,1
nhìn chung tạo được cảm hứng rất nhiều cho sinh viên học tập hiệu quả .,2,0
giảng viên dạy nhiệt tình vui vẻ .,2,0
không gặp giảng viên được một lần nào .,0,0
"giáo viên nói hơi nhỏ , khó nghe .",0,0
thầy dạy không có tương tác nhiều .,0,0
"dạy hơi nhanh , sinh viên khó theo kịp .",0,0
không nên sử dụng thực hành hình thức 2 .,0,1
"dạy máy móc , thiếu thực tế .",0,0
chủ đề học thường lan man .,0,1
"giảng viên giảng dạy hay , dễ hiểu , nhiệt tình .",2,0
"cô rất nhiệt tình , vui tính , khả năng truyền đạt tốt , luôn tạo cảm giác thoải mái trong giờ học , khá vui tính , hòa đồng , cung cấp những kiến thức rất bổ ích .",2,0
"thường xuyên vào lớp muộn , 8h mới vào tới lớp .",0,0
phần bài làm trên moodle có nhiều sai sót gây ảnh hưởng đến điểm chuyên cần .,0,1
"thầy hay cho nghỉ , rồi lại thông báo đi học bù , nhiều khi làm lỡ thời gian của sinh viên .",0,0
thái độ hơi khó chịu với sinh viên .,0,0
mang tiếng phòng lab của một khoa mà không bằng phòng lab thực hành cơ bản .,0,2
thầy dạy dễ hiểu nhưng còn chưa cho nhiều bài tập .,0,0
giúp đỡ tận tình sinh viên .,2,0
"thầy dạy hay , vui tính , hiểu tâm lý sinh viên , thích thầy nhất .",2,0
phần chấm bài của giảng viên chỉ có nhắm vào các bạn thuộc bài .,0,0
chưa có .,1,3
luyện giao tiếp tốt .,2,0
thầy không tổ chức đủ 3 buổi họp lớp ( chỉ được 1 buổi ) và sau buổi đó thì biệt tích đến gần cuối học kỳ sinh viên gửi mail thì trả lời rất trễ thậm chí một số sinh viên không được trả lời .,0,0
"thầy đến lớp đúng giờ , tận tâm .",2,0
giáo viên tới ngày cuối cung mới dạy nội dung thi nên nếu có việc bận không học bù được .,0,0
giảng viên nhiệt tình và giúp sinh viên hiểu thêm nhiều kiến thức .,2,0
"vừa giúp cho bọn em nắm chắc kiến thức về môn học , vừa giúp bọn em tự tin hơn về kỹ năng cá nhân của mình .",2,3
kiến thức được trình bày đầy đủ và dễ hiểu .,2,0
giảng dạy dễ hiểu và tích cực trong tiết học .,2,0
giảm số lượng sinh viên fraction lớp .,0,1
"rất hài lòng , thầy dạy khá hay , cũng rất vui trong lúc học .",2,0
nội dung giảng dạy còn mơ hồ .,0,0
"cơ sở vật chất nên cải thiện , nên có nhiều thực hành bổ ích hơn nữa , em xin cảm ơn .",0,2
kiến thức cơ sở vững chắc .,2,1
không đảm bảo đúng thời gian dạy học .,0,1
"giảng viên nhiệt tình giảng dạy , luôn đúng giờ , luôn giúp đỡ sinh viên .",2,0
"hiểu biết rõ hơn về các ngành học trong trường , được gặp những giáo viên hướng dẫn giỏi từ các khoa khác nhau .",2,3
"nhiệt tình , trình bày dễ hiểu , giúp đỡ sinh viên .",2,0
"giảng dạy dễ hiểu , linh hoạt .",2,0
đèn và quạt .,1,2
thầy giảng bài hay và rất dễ hiểu .,2,0
"cô nhiệt tình , chu đáo .",2,0
"giảng viên rất nhiệt tình , đúng giờ và nghiêm túc trong giảng dạy .",2,0
giảng dạy không tập trung vào chuyên môn .,2,0
"gần gũi , nhiệt tình .",2,0
giảng dạy tập trung .,2,0
bài tập thầy ra hơi khó .,0,1
giảng viên giảng và chiếu slide đôi khi nhanh nên chậm lại .,0,0
"tạo nhiều điều kiện để học sinh lấy điểm cộng , giáo án ngắn gọn , dễ hiểu .",2,0
"thầy rất vui tính , nhiệt tình giải đáp các thắc mắc của sinh viên !",2,0
ít bài tập nâng cao .,0,1
dễ tiếp cận kiến thức .,2,0
"hiện có quá nhiều kiến thức , quá rộng , không tập trung chuyên sâu nên gây khó khăn trong tiếp thu .",0,1
thầy dạy dễ hiểu và rõ ràng .,2,0
"thầy giảng dạy rất tận tâm , có khả năng truyền đạt tốt , sử dụng giờ lên lớp hiệu quả .",2,0
thầy cho nhiều bài tập hay .,2,0
"cô nói nhanh quá , em nghe không kịp .",0,0
cải thiện cơ sở vật chất và thiết bị dạy học .,0,2
"năng nổ , nhiệt tình chỉ bảo .",2,0
cô dạy truyền cảm .,2,0
thầy nhiệt tình tới nỗi mỗi lần xong tiết học áo thấy đều ướt đẫm mồ hôi .,2,0
do chỉ mới được học thầy nhiệm trong 2 tuần cuối nên em không có đủ thời gian tiếp súc để đưa ra đánh giá cho khảo sát trên .,1,0
"giảng sinh động hơn , giao tiếp với sinh viên bằng tiếng anh thay vì đa phần là tiếng việt .",0,0
rất nhiệt tình và có trách nhiệm .,2,0
thầy sửa bài còn chưa kỹ .,0,0
truyền đạt hơi kém .,0,0
"nên bổ sung phần xây dựng kiến trúc game , tiếp xúc vơi các kiến trúc game phổ biến hiện nay .",0,1
giảng viên nên dạy lâu hơn mỗi buổi học .,0,0
nếu không thì buổi học toán nào 3 tiết cũng thành 5 tiết .,0,0
em không thích học môn này .,0,1
nhiều buổi giá viên lên lớp không đúng giờ .,0,0
"thầy wzjwz299 rất tận tâm , nhiệt tình !",2,0
không thể hài lòng .,0,3
giảng viên nên nói lớn hơn .,0,0
mọi thứ đều tốt và giảng dạy dễ hiểu .,2,0
giải thích thuật toán hơi nhanh .,0,0
phòng máy giật và hay bị đứng mặc dù cấu hình cao .,0,2
"thầy ra nhiều bài tập , sửa chữa lỗi , dạy dễ hiểu .",2,0
vui tính hòa đồng với sinh viên .,2,0
"cách truyền đạt dễ hiểu , liên hệ với thực tế .",2,0
"thầy dạy nhiệt tình , cung cấp một số kiến thức bổ ích cho sinh viên .",2,0
phần thuyết trình của từng nhóm rất vui và bổ ích .,2,1
còn nhanh .,0,0
giảng viên chưa cung cấp đầy đủ đề cương môn học .,0,0
"giảng viên có khả năng truyền đạt tốt , nhiệt tình , tận tâm .",2,0
giảng viên thân thiện .,2,0
dạy không liên quan .,0,0
giờ thực hành môn còn quá ít 3 buổi .,0,1
"kiến thức uyên bác và hài hước , hay kể chuyện .",2,0
thay đổi bộ câu hỏi thực hành mang tính cập nhật hơn .,0,0
"thầy dạy rất vui tính , thực hành thầy nên dạy nhiều kiến thức hơn nữa !",2,0
"môn học này thiên về định hướng logic , nên học theo hướng trao đổi và tham khảo , tránh đặt nặng bài tập .",0,1
"học rất thoải mái và dễ tiếp thu , kết quả đạt được hẳn sẽ tốt hơn !",2,0
"không có hoạt động nhóm , bài tập ít .",0,1
"nội dung môn học không rõ ràng , không xác định được mục tiêu cần đạt được .",0,1
tăng thời gian học vì anh văn là môn học khó .,0,1
thầy tận tình và giảng bài dễ hiểu .,2,0
giảng viên có cung cấp nhiều tư liệu thực tế nhưng theo em nghĩ vì thời gian dành cho phần này hạn hẹp nên nội dung chưa thật sự cặn kẽ .,0,0
"cô dạy cũng khá hay , nhưng hay gọi lên làm bài tập gây áp lực cho sinh viên lắm .",0,0
có nội dung học rõ ràng hơn .,0,0
"thường xuyên vắng mặt , làm sinh viên lên trường rồi phải về !",0,0
giáo viên rất nhiệt tình giảng dạy .,2,0
thêm tiết sửa bài tập nhiều hơn .,0,1
"phòng học hiện nay rất nóng nhà c , mong nhà trường có biện pháp thích hợp để khắc phục tình trạng này cho sinh viên , để sinh viên có khả năng tiếp thu kiến thức tốt xin cảm ơn !",0,2
"cần nâng cấp dụng cụ học tập, micro , loa , máy chiếu .",0,2
"giảng viên tận tình , hướng dẫn học tập hiệu quả .",2,0
thầy giải bài tập ít .,0,0
phải nâng cấp quạt và máy chiếu !,0,2
sử dụng hiệu quả giờ học .,2,0
vài nội dung thầy giảng khó hiểu .,0,1
cảm giác như là cấp 2 học nhạc và vẽ vậy .,0,3
em nghĩ học theo phương pháp cũ cây phấn tấm bảng .,0,1
có mấy lần gửi mail mà không thấy thầy trả lời .,0,0
nhiệt tình trong giảng dạy .,2,0
em nghĩ trước khi cho lớp bắt đầu thực hành thì thầy nên hướng dẫn sơ qua về các bài tập thực hành để chúng em nắm bắt được nhanh hơn và chủ động hơn về các yêu cầu .,0,0
giảng viên giúp sinh viên xác định rõ ràng mục đích học tập .,2,0
không có ổ cắm điện .,0,2
cần giảm bớt các nội dung không cần thiết tùy theo chuyên ngành mà sinh viên theo học .,0,1
lớp lý thuyết và lớp thực hành không song song kiến thức .,0,1
thầy dạy hơi buồn ngủ một tí .,0,0
thân ái !,1,3
không nên đề hình thức thực hành là số 2 gây nhàm chán cho sinh viên sau những ngày học lý thuyết thì sinh viên nên được thực hành trên phòng lab dưới sự hướng dẫn của giảng viên .,0,1
cách dạy .,1,0
"cần áp dụng vào thực tiễn một cách cụ thể hơn , lý thuyết vẫn còn mang đầu óc tưởng tượng cao .",0,1
"thầy thường 8h mới bắt đầu dạy , lời giảng còn khó hiểu do không cho nhiều ví dụ cụ thể cũng như demo .",0,0
"giáo viên tận tình , giảng dạy tốt .",2,0
khả năng truyền tải cần thuyết phục hơn .,0,0
"cô giáo bộ môn rất tận tụy vì sinh viên , không có ý kiến gì thêm .",2,0
đảm bảo thời gian lên lớp .,2,0
em tiến bộ rất nhanh .,2,3
giảng viên cho bài tập hàng tuần khá nhiều và bài tập có hướng dẫn nhưng chưa cụ thể .,0,0
và từ những sự cố trên tự nhiên năm nay em vừa tốn tiền học lại mà không được học vừa bị rớt môn không được cộng điểm rèn luyện .,0,3
kiến thức thầy truyền đạt rất thiết thực .,2,0
semimar là hình thức tiếp thu kiến thức nhưng do những người seminar nói bâng quơ và thật sự có những nhóm không biết đang làm gì thì sao người ngồi dưới hiểu gì .,0,1
cơ sở vật chất còn yếu kém .,0,2
"phòng máy xài chuột bi đã cũ , khó di chuyển , phần mềm lỗi thời .",0,2
"em nhận thấy , môn này học xong hầu như là vẽ mô hình , thi cuối kỳ cũng vẽ mô hình toàn tập .",0,1
"máy chiếu quá mờ , phòng học nóng .",0,2
giảng viên khá nhiệt tình .,2,0
dạy rất dễ hiểu ạ .,2,0
"giảng viên truyền đạt tốt , dễ hiểu .",2,0
"cô nhiệt tình , vui tính .",2,0
thầy sửa bài tập nhanh quá nên hơi khó hiểu .,0,0
thầy giảng rất hay và cực kỳ nhiệt tình trong hoạt động giảng dạy .,2,0
"cô dạy hay , linh hoạt .",2,0
"thầy giảng dạy rất nhiệt tình , có hiệu quả cao trong quá trình tiếp thu bài giảng .",2,0
"sinh viên ít được thực hành trên thiết bị mạng thật , mong nhà trường tạo điều kiện hơn cho sinh viên được thực hành .",0,2
"nên bố trí cho phòng jack cắm loa cho lab , để khi thầy phát video , hoặc thí nghiệm xử lý âm thanh ra loa , giúp sinh viên tiếp cận thí nghiệm hoặc nội dung video tốt hơn .",0,2
"thầy rất nhiệt tình , tậm tâm , có mở rộng rất nhiều kiến thức thực tế , thực tiễn bên ngoài xã hôi , hướng dẫn và chỉ cho sinh viên các phương pháp học cụ thể tốt nhất .",2,0
"đánh giá công bằng khách quan , đúng giờ giấc , có giờ giải lao .",2,0
thầy đảm bảo về bài tập cho sinh viên .,2,0
cần sửa chữa trang thiết bị giảng dạy .,0,2
"giảng viên dạy nhiệt tình , dễ hiểu , vui vẻ .",2,0
cho nhiều tài liệu .,2,0
"nếu thầy sắp xếp được thời gian lên lớp thường xuyên , thì đó quả là điều tuyệt vời vì thầy dạy rất dễ hiểu , tuy nhiên thầy hay không lên lớp quá colonsad .",0,0
"như đã nêu trên , phòng máy trang bị bản visual studio quá cũ khiến việc thực hành trở nên khó khăn , không phù hợp với thực tế chắc hẳn không ai ra trường đi làm .",0,2
"kiến thức truyền tải nhiều , khó hiểu .",0,0
"thầy vui tính , giảng hay .",2,0
"giảng viên dạy hay , tận tâm , vào đúng trọng tâm phần thi , có nhắc lại vào mỗi đầu giờ bài học tuần trước , chỉ cần đi học đầy đủ là có thể hiểu bài và thi được điểm tốt .",2,0
không có hoạt động nhóm .,0,1
giảng viên nghỉ nhiều .,0,0
"kiến thức thì được dồn lại , thời gian ở nhà thì đâu phải chỉ có để học anh văn và có những thắc mắc thì hỏi ai bây giờ .",0,1
tụi em chưa thật sự vững ngữ pháp .,0,1
giải bài tập dễ hiểu .,2,3
liên hệ thực tế .,1,1
nâng cấp phòng thực hành .,0,2
"nên làm sạch lại bàn ghế , và một số thiết bị bằng điện .",0,2
cô nhiệt tình và tận tâm lắm coloncontemn .,2,0
"giảng viên dạy rất nhiệt tình , thường xuyên tham khảo ý kiến thắc mắc của sinh viên để giải đáp , tạo điều kiện cho sinh viên tự suy nghĩ trong lớp , không quá phụ thuộc vào slide .",2,0
em cảm ơn thầy nhờ thầy mà em hiểu về oop nhiều hơn .,2,0
có giảng lại lý thuyết cặn kẽ .,2,0
"nên có nhiều ví dụ thực tiễn cho môn học , đi tham quan hoặc thực hành trên các thiết bị thật .",0,1
cô biết lắng nghe sinh viên nói .,2,0
quá nhiều hoạt động làm sinh viên choáng ngợp không bắt kịp .,0,1
"thân thiện , dễ thương .",2,0
để môn này có những hiệu quả và tạo hứng thú cho sinh viên thì doubledot cần có một giáo viên có những kỹ năng hợp lý và đó là người sinh viên nhìn vào đó để học tập .,2,0
dạy hay .,2,0
giảng viên chưa bám sát sinh viên .,0,0
cải thiện chất lượng phòng máy .,0,2
"nhiệt huyết , rất dễ nắm bài .",2,0
"đừng để sinh viên ngủ , vắng khi đi học .",0,0
"giảng viên nói tiếng anh hơi khó nghe , nói nhỏ , ít sử dụng micro .",0,0
"tâm huyến , muốn truyền đạt hết kiến thức cho sinh viên .",2,0
"nêu rõ các lý do để học môn học này , ứng dụng thự tế của môn học này ví dụ doubledot đưa ra bài toán hay về thuật toán thông minh trong game để tạo hứng thú cho người học , hoặc xây dựng một số ứng dụng thực tế cho người học đang cần để người học phải tự giác tìm kiếm tài liệu cho mình để học .",0,1
bài tập anh văn nên sát với yêu cầu ở ngoài .,0,1
"nên cắt giảm bớt chương trình học môn lý a2 vì theo em thấy có một số phần không áp dụng vào trong thực tế ngày nay của it , chỉ có một số phần là có áp dụng vì thế nên giảm thiểu chương trình học .",0,1
"các nội dung kiến thức khó trong slides bài giảng được thầy trình bày hay , hết sức dễ hiểu và dễ tiếp thu .",2,1
ít mục không đi sâu vào .,0,3
nên tạo điều kiện linh động hơn trong thời gian thực hành cho sinh viên .,0,1
chắc cũng sẽ không ảnh hưởng nhiều lắm đến thời gian dạy bài mới trên lớp .,1,1
"sự tận tâm , nhiệt tình và vui tính của giảng viên đã làm cho môn học thêm hấp dẫn và kiến thức môn học cũng rất hay , thú vị .",2,0
"thầy hiền , tận tình giảng bài .",2,0
môn học cần xác định rõ ràng tính ứng dụng tránh để sinh viên mơ hồ về cái mình đang học như vậy rất khó để tiếp cận với vấn đề cần nghiên cứu .,0,1
nên giảm sĩ số một lớp xuống khoảng 30 sinh viên thì sẽ hiệu quả trong việc học .,0,1
rất nhiệt tình và giảng bài dễ hiểu .,2,0
"giảng viên nhiệt tình , vui vẻ , hòa đồng với sinh viên , luôn giúp đỡ , chỉ dẫn cho sinh viên lúc gặp khó khăn trong bài thực hành .",2,0
việc tổ chức các trò chơi tạo nhiều hứng thú cho sinh viên .,2,1
em có ý kiến riêng là thầy wzjwz28 nên giới thiệu về các phương pháp xử lý trong quá trình phát triển game .,0,0
"môn game này có đồ án được xem là nặng nhất trong chuyên ngành cnpm , em không hiểu thi lý thuyết là thi cái gì , nó làm chúng em mất thời gian hơn là cho chúng em được ích lợi .",0,1
cô dạy vui vẻ chăm lo đều các sinh viên .,2,0
"giáo viên tận tụy , nhiệt tình .",2,0
"lên lớp đầy đủ , tận tình giảng dạy , quan tâm đến sinh viên .",2,0
"thầy dạy rất chi tiết , dễ hiểu và nhiệt tình .",2,0
"dạy quá tốt , kiến thức tổng hợp vững .",2,1
"thầy dạy lan man khó hiểu , hay đi ra ngoài lâu , tài liệu học ít .",0,0
"giảng viên nhiệt tình , tận tâm giảng dạy tốt .",2,0
"truyền đạt khá hiệu quả , biết ứng dụng thực tế vào môn học .",2,0
"hơn nữa , môn học cần có sự sáng tạo tư duy để sinh viên có thể dễ dàng tiếp cận và vận động sự sáng tạo cũng như khả năng vốn có của mỗi sinh viên .",0,1
chuyện lớp ồn cô cũng tìm cách nói để tránh mất lòng .,2,0
"thầy hơi khó , nhiều điều dạy chưa hiểu lắm .",0,0
"khi sinh viên tìm kiếm sự giúp đỡ thì phát hiện giảng viên cũng chưa từng làm qua bài tập do chính mình giao , không biết có thể làm được hay không .",0,0
nó rất rập khuôn và không thể khiến cho sinh viên tiến bộ được .,0,1
"ra đề thi giữa kỳ không đúng với nội dung dặn trước dặn ko có "" vertical fragmentation "" mà thi vẫn có 1 câu chiếm khoảng 40% số điểm , có lẽ người ra đề với thầy dạy khác nhau và không thống nhất .",0,1
"thầy có cách dạy hay , truyền đạt dễ hiểu , bài tập cho nhiều và cụ thể .",2,0
cô lấy ví dụ thực tế thì đừng có liên quan nhiều quá đến quan điểm cá nhân ghen ăn tức ở của cô với người khác như ví dụ cô nói một người đại gia bỏ tiền tỷ tổ chức sinh nhật cho vợ họ thay vì đi làm từ thiện hay các thứ khác .,0,0
tiếng động cơ xây dựng có lúc ồn quá .,0,3
cô rất nhiệt tình khi giải đáp thắc mắc của sinh viên .,2,0
giảng viên cần nhiệt tình hơn trong giảng dạy .,0,0
"môn học là kiểm chứng phần mềm , nhưng tất cả nội dung giảng dạy chỉ là lý thuyết suông , có chăng là một số phần mềm có thể được sử dụng trong thực tiễn , nhưng sự tìm hiểu chỉ dừng lại ở mức độ "" giới thiệu "" của cấp độ sinh viên , các bài seminar do sinh viên trình bày hoàn toàn không đạt chất lượng , không truyền đạt được kiến thức , slide hơn 95% là chữ , một số không nhỏ là nội dung dịch từ sách ngoại văn , nhưng lại sai nghĩa , tối nghĩa .",0,1
giảng viên cho điểm công bằng .,2,0
"thầy dạy có tâm , rất hay , hiểu tâm lý sinh viên .",2,0
giáo viên hướng dẫn cách học hiệu quả và cho thực hành nhiều .,2,0
"cần cải tiến , đổi mới thực hành hình thức 2 .",0,1
"thầy rất nhiệt tình , luôn đến lớp đúng giờ .",2,0
nhiệt tình luôn cố gắng giúp đỡ sinh viên .,2,0
thầy ít tương tác với sinh viên .,0,0
hay dễ hiểu .,2,0
"nhưng chất lượng cơ sở vật chất nhất là bàn ghế bên dãy nhà wzjwz15 , có một số phòng bụi nhiều , bàn ghế dơ nhưng không được lau dọn .",0,2
"lượng kiến thức nhiều hơn lượng tín chỉ môn học , mất cân xứng !",0,1
lớp ồn ào .,0,0
"giảng viên nên hòa nhã , thoải mái để sinh viên có thể tương tác tốt với giảng viên , giảng viên nên diễn đạt câu từ một cách ngắn gọn dễ hiểu , nên dạy kỹ những phần kiến thức quan trọng .",0,0
"thầy dạy hơi nhanh , khó hiểu .",0,0
"truyền đạt kiến thức chưa thực sự tốt , có nhiều khi lúng túng .",0,0
thầy không hỗ trợ sinh viên nhiều trong quá trình thực hành .,0,0
giảng viên dạy bài nhanh khiến nhiều lúc sinh viên không theo kịp .,0,0
"có những trò chơi giúp nâng cao kỹ năng của sinh viên , tạo cơ hội cho sinh viên tập giao tiếp và trình bày một vấn đề trước đám đông bằng tiếng anh .",2,0
thiết bị .,1,2
"sao không ghép vào phần lý thuyết luôn , giảng viên lý thuyết chỉ cần gửi tài liệu thực hành và chấm đồ án thực hành là xong .",0,0
"giảng dạy cụ thể , dễ hiểu .",2,0
"áp dụng những kiến thức ngoài xã hội , thực tiễn để giảng dạy vào bài học chứ không nhất thiết phải dạy theo một giáo trình cụ thể nào đó .",2,0
nói hay .,2,0
nắm bắt tâm lý sinh viên và có khiếu hài hước .,2,0
nên ra đề xác thực hơn .,0,1
khi sinh viên hỏi về bài đặc tả hình thức thì thầy lúc nào cũng nói không biết !,0,0
hạn chế sử dụng tiếng việt .,0,0
có một lần cúp điện cô không dùng slide để giảng bài em thấy dễ hiểu hơn nhiều .,1,0
"cô dạy tâm huyết , quan tâm học sinh .",2,0
cô giảng dạy nhiệt tình .,2,0
thầy giảng bài một mình chưa tương tác với sinh viên .,0,0
thêm giờ giải bài tập trên lớp .,0,1
"giảng viên rất vui tính , giảng dạy nhiệt tình , chi tiết cho sinh viên .",2,0
"giảng viên tận tâm , nhiệt tình .",2,0
"thầy tận tâm giảng bài , giảng dễ hiểu và đúng với chương trình học .",2,0
"thầy tận tâm nhiệt tình , giảng bài hay , dễ hiểu , quan tâm đến học sinh .",2,0
"giảng viên dạy dễ hiểu , tận tình giải đáp thắc mắc .",2,0
tiếng nói .,1,0
cô dạy rất dễ hiểu .,2,0
"các phần nội dung được đề cập trong môn học được thầy truyền đạt theo phương pháp riêng một cách đơn giản , dễ hiểu .",2,0
"các máy tính của trường thường xuyên bị lỗi khi sử dụng , sinh viên thường phải mang laptop cá nhân lên làm bài hay thi cử .",0,2
"thầy dạy rất hay , tận tình .",2,0
cô truyền đạt dễ hiểu .,2,0
thầy dạy hay dễ hiểu vui tính colonsmilesmile .,2,0
năng cấp phòng máy .,0,2
em thích khả năng sư phạm của thầy wzjwz293 .,2,0
thầy rất hòa đồng .,2,0
