sentence,sentiment,topic
làm bài tập .,1,3
cứ ngỡ được 10 điểm là chắc chắn rồi .,0,1
thầy yêu cầu quá cao đối với một sinh viên có thể tiếp thu mọi kỹ năng cần truyền đạt vào một đồ án .,0,0
thêm phòng thiết bị để thực hành .,0,2
dễ hiểu đầy đủ .,2,0
điểm .,1,3
"giáo viên tốt bụng , vui tính .",2,0
"slide quá khó hiểu , nhiều chỗ không giải thích rõ ràng , đặc biệt là các bài hướng dẫn thực hành .",0,1
"nói rõ mục tiêu cũng như các bước làm của lab , khối lượng bài tập vừa phải .",2,0
giải đáp kịp thời những thắc mắc cho sinh viên .,2,0
"giảng viên nhiệt tình , phương pháp dạy dễ tiếp cận , dễ hiểu .",2,0
"phòng học cần lắp thêm quạt và ổ cắm vì sinh viên phải sử dụng laptop để làm bài tập , cần có thêm màn che cửa sổ để có thể theo dõi bài giảng trên slide tốt hơn .",0,2
bài tập không cho ví dụ về nhà để xem lại .,0,1
giảng viên thiếu rất nhiều hoạt động để việc học bớt nhàm chán khi quá bám sát bài học .,0,0
"thầy dạy dễ hiểu , rất hài lòng .",2,0
"micro và các thiết bị âm thanh , máy chiếu cần nâng cấp .",0,2
"cách giảng bài dễ hiểu , hay .",2,0
đầy đủ kiến thức .,2,1
chất lượng phòng máy rất tệ .,0,2
"thầy giảng ngắn gọn , đầy đủ .",2,0
tốt giỏi chu đáo .,2,0
"tuy có phần chém gió kinh điển nhưng kiến thức , hiểu biết rộng , đặc biệt về công nghệ .",2,0
"chờ học sinh gửi email mới show được slide to lên , giảng cho qua loa không hỏi học sinh có hiểu gì hay không ?",0,0
tạo niềm vui cho bọn em tuy lý thuyết bọn em rất đuối sức .,2,0
"nhiệt tình , truyền cảm hứng .",2,0
"thầy hài hước , giọng truyền cảm .",2,0
"thầy dạy rất nhiệt tình , tâm huyết , dễ hiểu .",2,0
không hiểu cách chấm bài thi của thầy .,0,0
tiết học chưa được thu hút .,0,1
giảng viên nên thay đổi phương pháp giảng dạy để tương tác nhiều hơn với sinh viên .,0,0
cần vào thẳng nội dung .,0,1
"thầy đẹp trai , dạy dễ hiểu , hay trò chuyện thực tiễn với học sinh .",2,0
cô dạy trên lớp và thực hành tận tâm .,2,0
em rất hài lòng về thầy .,2,0
"thầy quá bảo thủ , thầy luôn cho rằng ý kiến của thầy là đúng nhất , ngoài ra mọi ý kiến khác đều sai .",0,0
"thầy wzjwz252 giảng bài rất thu hút , kiến thức thầy rất rộng , luôn giải đáp thắc mắc cho sinh viên .",2,0
"giảng viên rất hòa đồng vui vẻ , nhiệt tình trong giảng dạy .",2,0
"giảng viên tận tâm , tạo điều kiện cho học sinh làm bài tập .",2,0
cần giải bài tập nhiều hơn .,0,1
"kiến thức thực tiễn của thầy rộng , giảng dạy vui vẻ .",2,0
cô cũng không cung cấp hay giải thích gì đáp án của bài thi .,0,0
"thầy rất nhiệt tình , nói rất nhiều đến khản giọng mà sức truyền tải không bằng thầy wzjwz159 .",2,0
kiến thức giảng dạy môn tiếng anh hầu như không giúp ích nhiều cho sinh viên trong việc tìm hiểu các tài liệu chuyên ngành .,0,1
"thấy rất hiền , rất chi là hơi trẻ con .",2,0
"giảng dạy hay , dễ hiểu , cuốn hút sinh viên .",2,0
"cách tìm kiếm chúng ở đâu , khai thác chúng ở đâu chứ không phải là phải nhớ mấy cái phương thức hay các hàm rồi viết lên giấy vào đề thi cuối kỳ .",0,1
"giảng hơi nhanh , chưa kỹ lắm .",0,0
"những phần trọng tâm bài tập thì cũng không nói được "" đây là phần quan trọng có trong đề thi các em cần chú ý "" .",0,1
"nghe , nói luyện tập cao .",2,1
giáo viên giảng hay dễ hiểu .,2,0
sử dụng phần mềm crack .,0,1
nhiều khi dạy quá thời gian .,0,0
tuy dạy chậm giúp học sinh dễ hiêu tuy nhiên nhiều bài khó thì sẽ khiến sinh viên dễ chán .,0,0
"thầy vui tính , thương sinh viên , dạy dễ hiểu .",2,0
thầy bằng nhiệt tình tận tụy với sinh viên trong việc hướng dẫn đồ án .,2,0
"dạy dễ hiểu , thân thiện .",2,0
có các phần ôn tập không liên tới bài kiểm tra .,0,0
không nên tổ chức thực hành hình thức 2 .,0,1
sự thân thiện và tận tình đối với học viên .,2,3
"thầy giảng bài nhiệt tình , gần gũi với sinh viên , nội dung không hiểu có thể hỏi ngay thầy tại lớp .",2,0
giảng viên cần nắm vững xem sinh viên có hiểu được bài hay không và đưa ra phương án để sinh viên nắm vững kiến thức .,0,0
thầy thiện nhiệt tình .,2,0
truyền đạt thực tiễn vấn đề .,2,0
giáo viên rất nhiệt tình và tâm huyết đối với sinh viên .,2,0
"âm thanh thầy giảng hơi nhỏ , khó khăn trong việc nghe giảng .",0,0
nên thay đổi hình thức khảo sát với môn học này thì môn học này không có lên lớp và chỉ có đến hạn thì báo cáo với giảng viên .,0,1
"sinh viên hỏi , nhận câu trả lời cũng như không hỏi .",0,0
"thầy dạy khá nhiệt tình , vui tính .",2,0
"em nghĩ chỉ nên bắt buộc các bài tập có dạng căn bản , còn bài tập tương tự thì chỉ khuyến khích sinh viên làm thêm .",0,1
thầy dạy rất hay ạ !,2,0
"không thống nhất trước về hình thức thi và làm bài tập , đến những tuần cuối cùng mới công bố .",0,1
nhằm giảm thời lượng giảng dạy cũng như sự thú vị khi học môn toán .,0,3
"giảng viên dạy nhiệt tình , dễ hiểu .",2,0
em mong cô cũng như toàn thể các giảng viên hãy xem xét lại việc điểm danh vì đại học dù sao cũng là tự học chứ không phải như là phổ thông nữa .,0,0
"cô cực kỳ nhiệt huyết , cô rất dễ thương colonlove cô yêu học trò của mình , cô cực kỳ khách quan , phong cách làm việc của cô rất giống người nước ngoài , em thích cô .",2,0
"giảng viên nhiệt tình , tận tâm với công việc , slide dễ hiểu , hoạt động học tập sôi nổi .",2,0
"chú ý giữ sức khỏe , nhất là cổ họng colonsmile .",0,3
"thầy tận tâm , nhiệt tình .",2,0
máy ở phòng thực hành quá tệ .,0,2
thầy rất dễ thương .,2,0
"giảng viên nhiệt tình , thân thiện .",2,0
"thầy truyền đạt rất tận tình , dễ hiểu lượng bài tập , nội dung thi hợp lý , vừa sức với sinh viên .",2,0
giảng viên nên đến đúng giờ hơn và cho nhiều bài tập hơn .,0,0
"em thấy những nội dung như vậy rất mơ hồ , có tính áp đặt suy nghĩ cho người học .",0,1
"cần nâng cấp máy tính trong phòng thực hành , nhiều kit de2 bị lỗi cần sửa chữa hoặc thay mới .",0,2
em thấy môn này nhiều lý thuyết không đáp ứng đủ trong việc làm đồ án .,0,1
tạo điều kiện cho sinh viên làm việc nhóm .,2,0
phương pháp dạy chưa hay .,0,0
hay bị về trễ colonsad .,0,0
cần dạy chi tiết hơn .,0,0
cô giảng rất nhiệt tình .,2,0
dạy rất chi tiết và đầy đủ những kiến thức quan trọng .,2,0
"đề thi thực hành cần nêu yêu cầu cụ thể , rõ ràng hơn .",0,1
giọng của giảng viên rất khó nghe nên không thể nghe giảng hết những điều thầy nói .,0,0
"giảng dạy hay , nhiệt tình .",2,0
"giảng viên biết cách truyền đạt , giảng rất hay và dễ hiểu .",2,0
"dạy hơi nhiều , và hơi nhanh .",0,0
nên tạo không khí thoải mái cho tiết học để sinh viên dễ hiểu bài và thêm yêu thích môn học của giảng viên .,0,0
giảng dạy tận tâm .,2,0
"cả năm toàn học vòng lặp "" if "" "" for "" "" while "" đến bữa cuối mới lơ mơ học được struct với tạo file header mà ra đề 5 điểm trong phần đó .",0,0
"gần gũi , thân thiện với sinh viên , khả năng truyền đạt kiến thức tốt .",2,0
quá dễ dẫn đến buồn ngủ .,0,0
giảng viên không có tính hài hước .,1,0
"vui tính , nhiệt tình .",2,0
"thầy vui tính , giảng bài hay , đưa nhiều thông tin thực tế vào bài giảng .",2,0
thẩy wzjwz311 rất vui và nhiệt tình .,2,0
giáo viên giảng dạy lôi cuốn .,2,0
"nhiệt tình , dễ gần , truyền đạt tận tâm .",2,0
phương pháp truyền đạt của giảng viên chưa hiệu quả lắm .,0,0
giáo viên chưa tạo được không khí vui vẻ trong lớp học .,0,0
thầy giúp em biết mạch số là gì .,2,0
có lúc thầy lạc đề .,0,0
thầy dạy hơi chậm .,0,0
"lần được học thầy , thấm nhiều thứ quá .",2,0
nhiều phần trong slide bài giảng của giảng viên không chính xác .,0,0
"môn học cần phân chia hợp lý giữa các phần , phần nào khó cần nhiều thời gian để học nó , phần nào đã học thì chỉ ra những điểm đặc biệt cũng như thời gian học phần đó rút ngắn lại để các phần chưa học khác sẽ có thời gian nhiều hơn .",0,1
"thực hành đúng tiêu chí môn học , đi từ dễ đến khó cho sinh viên học tập từng bước dễ hiểu , giảng viên tích cực giải đáp thắc mắc và hỗ trợ sinh viên trong giờ thực hành .",0,1
"dạy dễ hiểu , sâu rộng .",2,0
"thầy dạy nhiệt tình , vui vẻ .",2,0
"thầy cực kỳ tâm lý , vui tính , dạy nhiệt tình và tận tụy với học trò .",2,0
thầy luôn chủ động tạo tranh luận và kiểm tra bài tập đầu giờ để sinh viên dễ dàng nắm bắt kiến thức .,2,0
"nội dung tiết học còn lan man , cảm tưởng như thầy đang dạy về tiếng anh chuyên ngành , chứ không đào sâu về kỹ thuật .",0,0
nên tự tin hơn trong việc giảng dạy .,0,0
giảng viên có cập nhật thông tin mới nhất về tình hình thực tế .,2,0
giáo viên rất nhiệt tình đối với sinh viên .,2,0
cảm thấy hứng thú khi lên lớp .,2,1
"cùng một kiến thức nhưng cách truyền đạt của thầy dễ hiểu hơn , phù hợp với đại đa số sinh viên và tất nhiên là hữu dụng cho các môn khác chứ không hề lan man , thiếu trọng tâm như các giảng viên toán khác .",2,1
giảng viên chưa bám sát được sinh viên .,0,0
nhiều lúc thầy vẫn nói lý thuyết nhiều gây nhàm chán .,0,0
"phần kiểm tra , thi cử đối với môn này nên đề cao tính tư duy logic của người học cũng như khả năng áp dụng kiến thức đã học vào thực tế thực nghiệm bằng cách chủ yếu đánh giá cao phần thực hành , viết code , làm project .",2,1
"do môn còn mới nên nhiều vấn đề trục trặc trong quá trình thực hành thầy vẫn chưa giải quyết được , nhưng vẫn rất ủng hộ thầy .",2,1
luôn đảm bảo giờ giấc trong tiết học .,2,0
"phòng lab chán lắm , hư hỏng hết cả .",0,2
"nội dung môn học còn khô , cứng !",0,1
cô nói hơi nhỏ nên hơi buồn ngủ .,0,0
có lúc dạy khó hiểu .,0,0
"thầy cho bài tập lạ , đa dạng .",2,0
"sau khi đã học xong môn nhập môn điện tử , em thiết nghĩ môn học này cần có thêm những phần học về thực tế , để sinh viên chúng em có thêm động lực khi học những phần lý thuyết đôi khi "" khô khan "" và "" xa lạ "" đồng thời sẽ tạo được sự đam mê với bộ môn điện tử nói chung ngay từ những ngày đầu học "" nhập môn "" .",0,1
"giáo viên vui tính , tích cực .",2,0
thầy dạy nghiêm túc .,2,0
"cơ sở dữ liệu năm nay đã kết hợp với thiết kế cơ sở dữ liệu rồi , kiến thức nhiều mà thi có phần trắc nghiệm nữa thì đánh giá kiến thức học được chưa đảm bảo cho lắm ạ .",0,1
nội dung có liên hệ nhiều với thực tế .,2,1
"nhiệt tình , luôn luôn giúp học sinh hiểu vấn đề cặn kẽ .",2,0
"ra đề thì phải có đáp án , để sinh viên tập dần thói quen đọc code .",0,0
em nghĩ là cần thêm bài tập trên lớp và giải ngay trên lớp .,0,0
môn học chỉ nên thuyết trình tìm hiểu về egov không làm đồ án .,0,1
giảng viên có nhiều phương pháp giảng hay .,2,0
thực hành hình thức 2 khó có thể tham gia học thường xuyên lắm ạ !,0,1
"cô giảng rất hay , rất nhiệt tình khi giảng dạy , rất vui tính .",2,0
"giáo viên luôn chia sẻ những ứng dụng của kiến thức đã học với thực tiễn , chia sẻ khá nhiều kinh nghiệm thực tế vô cùng bổ ích với sinh viên .",2,0
"thầy dạy nhiệt tình , rất chu đáo .",2,0
thầy dạy rất nhiệt tình với sinh viên .,2,0
"em thấy rất hài lòng về môn học này , nên em không có ý kiến gì khác cả .",2,1
bàn ghế còn bụi .,0,2
"cô vui tính , dạy tốt .",2,0
"nhiệt tình , giỏi hay giúp đỡ sinh viên và cho nhiều bài tập .",2,0
kể chuyện hay .,2,3
tôi đã thấy giảng viên chỉ nhìn qua chưa đầy 30 giây và cho điểm 9 ngay lập tức .,0,0
phòng thực hành nên nâng cấp máy tính .,0,2
thầy ít khi nhắc lại về phần đã dạy hôm trước .,0,0
"thầy nên tham gia thực hành cùng sinh viên , không phải là chỉ ngồi một chỗ , tụi em tự mày mò làm xong rồi thầy mới xuống chấm điểm .",0,0
mong muốn giảng viên nào cũng áp dụng như vậy thì quá tốt .,0,0
"giảng viên cần chuẩn bị giáo án trước khi đến lớp , giảng viên diễn đạt không tốt cần phải học cách diễn đạt cho sinh viên dễ hiểu .",0,0
cần học môn lập trình trực quan trước .,0,1
"cách truyền đạt kiến thức kém hiệu quả , cô dạy giống như là không dạy , chỉ đọc chữ trong slide rồi cho sinh viên làm bài tập .",0,0
"làm tốn thời gian truyền đạt , dẫn đến hứng thú lên lớp nghe giảng bị hạn chế .",0,0
thầy luôn tạo cơ hội để sinh viên có thể được thực hành .,2,0
thêm phần anh văn chuyên ngành vào nội dung học .,0,1
"cảm ơn cô và chúc cô nghỉ đẻ vui vẻ , mẹ tròn con vuông !",2,0
"thầy dạy tốt , giảng dễ hiểu .",2,0
mở rộng kiến thức nâng cao cho sinh viên .,1,0
chưa có thời gian cho sinh viên ngẫm nghĩ điều mình mới học mà đã qua nội dung khác để theo kịp chương trình .,0,0
dạy dễ hiểu .,2,0
"thầy vui vẻ , thoải mái .",2,0
"thầy tận tâm , dạy dễ hiểu , vui tính , lớp học thoải mái dễ tiếp thu .",2,0
em thích học môn này với cô wzjwz157 .,2,0
cô tận tình hướng dẫn chỉ bảo .,2,0
"cập nhật điểm thi giữa kỳ chậm , nên sinh viên không biết mức độ phấn đấu như thế nào !",0,1
"giảng dạy tận tâm , nhiệt tình , dễ hiểu .",2,0
đôi khi trong giờ học kể vài chuyện về đời để đỡ chán =) .,1,0
thầy không vui tính .,0,0
giảng nhiều phần nâng cao làm sinh viên bối rối .,0,0
thầy dạy vui vẻ .,2,0
"cô dạy dễ hiểu , hỗ trợ tốt cho các bạn .",2,0
thời gian nộp bài tại lớp hơi ngắn .,0,1
"cần có sách học hay , chi tiết , hiệu quả colonsmilesmile .",0,1
phương pháp giảng dạy còn khó hiểu .,0,0
tận tình chu đáo .,2,0
nội dung lý thuyết và thực hành của môn học không có bất kỳ liên hệ gì với nhau nội dung lý thuyết không phù hợp với môn học và không tạo được sự quan tâm và mong muốn của sinh viên về kiến thức quản trị mạng như mong đợi .,0,1
cần có khả năng truyền đạt tốt hơn !,0,0
"giảng viên dạy có hiệu quả cao , mang tính thực tiễn .",2,0
"giáo viên truyền đạt kiến thức đầy đủ , dễ hiểu , nhiệt tình giảng dạy .",2,0
em xin lỗi nhưng đó là sự thật !,0,3
"cô tận tâm , hỗ trợ nhiệt tình .",2,0
không có giáo trình .,0,1
"phương pháp tư duy cho sinh viên , để sinh viên tự giải quyết các vấn đề .",2,0
"giảng dạy dễ hiểu , linh động trong nhiều bài tập .",2,0
"giảng viên giảng dạy tận tình , vui vẻ giúp học viên nhận thức được nhiều kiến thức .",2,0
cải thiện chất lượng phòng máy thực hành .,0,2
"nếu được chọn , cô luôn là lựa chọn hàng đầu cho các môn kinh tế .",2,0
cần thêm bài tập và rèn luyện kỹ năng giao tiếp .,0,1
nhiệt tình giảng dạy .,2,0
thoải mái về thời gian .,2,0
"em còn chưa thấy mặt thầy nữa , hoặc có nhưng quên rồi colondoublesurprise .",0,0
"các nội dung môn học thầy triển khai không đúng theo khung , mới vào mà thầy dạy servlet thì rất khó hiểu , sinh viên có góp ý qua thầy chủ nhiệm nhưng vẫn không thay đổi .",0,0
"mọi việc điều được sinh viên tự học , tự tìm hiểu thông qua các trang mạng , thông qua việc email trực tiếp với giảng viên .",1,1
"slide bài giảng còn lẫn lộn anh việt , phần tiếng việt thì giảng viên lại dùng google dịch nên đọc không hiểu .",0,1
"cách truyền đạt tốt , tận tâm .",2,0
cô rất nhiệt tình và thân thiện với sinh viên .,2,0
"giảng viên tận tâm với việc dạy học , tạo cảm hứng học tập cho sinh viên .",2,0
cần cho nhiều thời gian để sinh viên có đủ thời gian hoàn thành đồ án môn học .,0,1
"thầy rất vui tính , truyền tải thông tin tuyệt vời .",2,0
"đôi lúc hỏi một số câu hỏi rất mơ hồ khiến sinh viên không biết đang được hỏi về khía cạnh nào , cũ hay mới ( chương trước hay chương hiện tại ) .",0,0
hy vọng thầy sẽ cải tiến làm cho hoạt động sôi nổi hơn .,0,0
"quá nhàm chán , không nâng cao được kiến thức .",0,1
thầy dạy khá nhiệt tình vui tính .,2,0
thầy khá nhiệt huyết và gần gủi với sinh viên .,2,0
bài tập khắt khe .,1,1
theo thời khóa biểu hiện nay thì học thực hành trước nên sinh viên lúc thực hành chưa hiểu vấn đề nên khó khăn trong việc làm bài .,0,1
cô nên tăng tốc độ giải bài hơn .,0,0
tài liệu tiếng anh gây khó khăn cho ôn thi .,0,1
"giảng dạy tận tình , vui vẻ .",2,0
"giảng viên dạy có tâm huyết , kỹ càng với sinh viên , nhiệt tình giúp đỡ .",2,0
khả năng truyền đạt kiến thức không cao .,0,0
cần nâng cao chất lượng trang thiết bị .,0,2
"giảng viên vui tính , thân thiện .",2,0
"đầu tư các thiết bị cho sinh viên mượn , như điện thoại android , windows phone .",0,2
thầy dạy tốt và tâm huyết .,2,0
việc phân chia nhóm không hợp lý dẫn tới chất lượng học tập không tốt .,0,1
"thầy nhiệt tình , vui vẻ .",2,0
"tận tâm nhiệt tình , giảng giải cho sinh viên chưa hiểu tỉ mỉ .",2,0
"phần máy tính không hỗ trợ cho việc học nhiều , chỉ làm sinh viên phân tán .",0,1
"sự nhiệt tình , tâm huyết .",2,0
"đó là tiền của họ , họ muốn dùng thì tùy họ , người khác nghèo không phải lỗi của họ , chưa kể tiền thuế họ đóng góp cho nước cũng đủ để gọi là xây dựng rồi .",0,3
"các dạng bài tập rõ ràng , tài liệu cung cấp đầy đủ .",2,1
"giảng viên dạy tận tình , cung cấp đầy đủ kiến thức cho sinh viên .",2,0
cần tăng thời gian học .,0,1
nên tổ chức thêm những buổi hội thảo liên quan đến nội dung môn học .,0,3
dạy đúng trọng tâm .,2,0
đề nghị thầy share slide giảng dạy trên lớp .,0,0
nên trang bị trang thiết bị cho phòng thực hành và phòng lab để sinh viên có thể thực hành và học trực tiếp trên thiết bị thật .,0,2
thầy giảng dạy rất nhiệt tình và vui tính .,2,0
"nên cải tiến hệ thống chấm điểm online , update bài tập cho tất cả học sinh làm rồi có bảng xếp hạng , như bên codefun của miền bắc .",0,1
bài giảng thực tế .,2,1
kiến thức thầy dạy rất hay và bổ ích .,2,0
hạn chế dạy bằng slide .,0,0
nói sâu về vấn đề khó .,0,0
"thầy lên lớp không đúng giờ giấc , thường xuyên đi trễ .",0,0
chất lượng phòng máy kém .,0,2
phong cách giảng dạy rất hay .,2,0
giáo viên giảng dạy sử dụng nhiều ví dụ thực tiễn .,2,0
cần tuân thủ đúng và đủ giờ .,0,1
"thầy rất nhiệt tình và năng động , học thầy có thêm nhiều kiến thức mới không chỉ gói gọn trong nội dung môn học .",2,0
"thầy giảng bài kỹ , dễ hiểu !",2,0
"nhiệt tình giảng dạy , giải đáp thắc mắc rất chi tiết , cung cấp đầy đủ kiến thức cần thiết để kiểm tra .",2,0
"thầy giảng nhanh và cách truyền đạt hơi khó hiểu , đưa ra khá ít ví dụ để sinh viên có thể hiểu bài rõ hơn .",0,0
"các giảng dạy của giảng viên còn khó hiểu , rối rắm .",0,0
điện thoại không liên lạc được .,0,3
chưa học nhiều với thầy nên chưa có ý kiến gì về thầy .,1,0
nội dung thực hành nên thay đổi doubledot mỗi tuần thực hành các phần lý thuyết trên lớp và giảng viên hướng dẫn làm đồ án cuối kỳ .,0,1
giảng viên tăng cường giải đề của các năm .,2,0
thiếu thiết bị thật để thực hành .,0,2
nhiệt tình giúp đỡ sinh viên .,2,0
giảng bài rất dễ hiểu .,2,0
thực sự em vẫn chưa hiểu ngoài việc để làm bài tập thì wireshark được dùng để làm việc gì khác .,0,1
"em nghĩ cơ sở vật chất vẫn còn yếu kém , ngồi xa không thể nhìn rõ được slide bài giảng của cô giáo , phòng học rất nóng .",0,2
thầy giải nhiều bài tập cho sinh viên giúp sinh viên củng cố kiến thức sau khi học lý thuyết .,2,0
"cô rất vui vẻ , nhiệt tình , tâm huyết .",2,0
"cần có các thiết bị di động thật để sinh viên thực hành khi cần thiết , vì các chương trình mô phỏng trên máy tính là không đầy đủ .",0,2
"thầy dạy dễ hiểu , code mẫu đầy đủ .",2,0
điều em hài lòng nhất đó là thầy với tốc độ phù hợp và rất dễ hiễu .,2,0
nên thống nhất lại nội dung môn học so với cách thi của phòng đào tạo .,0,1
"thầy dạy hay , nhiệt tình , không bao chê bai sinh viên dù mặc dù không tốt mà hướng sinh viên đến suy nghĩ tích cực hơn , cố gắng hơn .",2,0
"giảng dạy nhiệt tình , quan tâm tới sinh viên .",2,0
"cần tăng chú ý về kỹ năng cần thiết trong toeic như nghe , đọc .",0,1
"kính mong giảng viên có thể cho thêm nhiều bài tập nhằm giúp sinh viên luyện tập , nắm bắt nội dung môn học và vận dụng nó hiệu quả hơn , giúp ích cho việc học các môn sau này .",0,1
cần chú trọng hơn vấn đề học thực hành phòng máy không đáp ứng yêu cầu doubledot không có trình biên dịch giáo viên thực hành không sử dụng hiệu quả giờ thực hành .,0,2
"thầy wzjwz239 nói chuyện cọc lốc , không hiểu vấn đề gì hỏi thầy thì thầy lại như quát vào mặt , tạt nước lạnh , … nói chuyện xưng hô mày - tao ( có lúc thì xưng tớ - cậu nhưng lời nói đầy ẩn ý ) , hay nói móc và tìm cách bắt bẻ sinh viên .",0,0
"thầy có hướng dẫn đồ án rất tận tình , luôn giải đáp các câu hỏi và thắc mắc của sinh viên về đồ án rất nhanh .",2,0
giúp sinh viên cảm thấy thoải mái trong giờ học .,2,3
cô giảng dạy tận tình .,2,0
hơi khó tính ạ .,0,0
"kiến thức nhiều , khó tiếp thu , phân loại chưa rõ .",0,1
thầy nên cho thêm bài tập về nhà .,0,0
"những điều này nghe tưởng chừng không liên quan đến môn học , nhưng lại giúp cho sinh viên phần nào có định hướng được công việc tương lai của mình .",2,1
"em học ở phòng mà bên cạnh là công trình đang thi công , khá là ồn ào , vì thế khi học đến phần nghe , em không thể nghe được gì , và bài nghe bị gián đoạn .",0,2
"thầy không sửa bài tập , trên lớp thầy chỉ giảng lý thuyết theo em như thế là ít có hiệu quả .",0,0
thầy ít quan tâm .,0,0
"giảng dạy tích cực , dễ hiểu .",2,0
"không dùng điểm để đánh giá , nó làm sinh viên không dám thực hiện .",0,1
"dạy hay , dễ hiểu , tận tình .",2,0
không khí lớp học thì không được sôi nổi .,0,0
"bài tập thực hành mỗi tuần hơi khó , mong rằng ở mỗi bài tập giảng viên có thể cung cấp bài giải kỹ càng để sinh viên có thể nghiên cứu và hiểu được cách làm .",0,1
thầy rất thoáng và thoải mái .,2,0
thầy cần có tương tác với sinh viên qua mail hay moodle vì có đôi lúc có thắc mắc nhưng thầy không phản hồi .,0,0
kiến thức đơn giản .,1,1
"phần lý thuyết lặp lại nên chán , không thu hút .",0,1
thầy dạy rất hay và rất nhiệt tình .,2,0
giảng viên giảng dạy theo đúng thời gian môn học .,1,0
thầy rất dễ gần .,2,0
khi sinh viên hỏi phải có câu trả lời chính xác không được bỏ qua những câu hỏi của sinh viên .,0,0
"chấm điểm dựa trên mức độ thấu hiểu bài , hay đưa ra lời khuyên hữu ích .",2,1
luôn nhiệt tình trong giảng dạy .,2,0
thầy vui vẻ .,2,0
"giảng bài kỹ càng , dễ hiểu .",2,0
cần tăng thời gian thực hành nói lên .,0,1
cô giảng dạy rất nhiệt tình và dễ hiểu .,2,0
giảng dạy tốt .,2,0
"nhiệt tình , cô dễ thương =) .",2,0
"giảng viên dạy truyền cảm hứng , sử dụng thời gian hợp lý .",2,0
giảng viên dạy tận tâm nhiệt tình .,2,0
thì có thể lướt nhanh hơn vì phần này khá dễ .,0,3
"giảng viên có chuyên môn rất tốt , kiến thức rộng , giải đáp được mọi thắc mắc của sinh viên .",2,0
"giảng viên hiền lành , nhiệt tình giúp đỡ khá nhiều cho sinh viên khi sinh viên không hiểu bài .",2,0
giảng viên rất tận tình !,2,0
"thầy rất nhiệt tình , năng nổ .",2,0
"truyền đạt có cảm hứng , hướng dẫn sinh viên học tập thế nào sau khi ra trường để xin việc .",2,0
"học thoải mái , ít áp lực .",2,0
cô dễ thương và giảng bài tận tình .,2,0
"cô dạy rất tốt , nhiều bài tập .",2,0
"thầy giảng dạy nhiệt tình dễ hiểu , sửa bài tập cẩn thận .",2,0
giảng viên rất đảm bảo giờ lên lớp .,1,0
thầy là giảng viên dạy toán hay nhất trường .,2,0
"môn học này thật sự rất khó và chương trình học hơi nặng , lúc trước môn này dược chia ra làm 2 môn là cấu trúc dữ liệu 1 và cấu trúc dữ liệu 2 , năm nay lại gộp thành một nên sinh viên khó tải nổi kiến thức .",0,1
cần kết nối được mạng trong phòng lab .,0,2
"nhiệt tình , phương pháp giảng dạy rất hiệu quả cách truyền đạt rất dễ hiểu và dễ tiếp thu biết cách truyền cảm hứng và tạo động lực học tập cho sinh viên .",2,0
luyện nghe nhiều hơn .,0,1
"giảng viên giảng dạy rất truyền cảm , tạo cảm giác ham học và hệ thống bài tập dồi dào phong phú .",2,0
thầy có cách giảng bài rất hay và dễ hiểu .,2,0
thầy dạy bằng slide bài giảng hơi nhanh .,0,0
"cách dạy của cô hay , thú vị , tạo động lực .",2,0
"thầy dạy vui vẻ , không có áp lực quá khắt khe .",2,0
giải thích cặn kẽ đi sâu hơn nữa .,0,0
cho bài tập nhiều em rất thích colonsmile .,2,0
giảng viên vui vẻ nhiệt tình .,2,0
"giảng viên nhiệt tình , phương pháp giảng dạy dễ hiểu .",2,0
"giảng viên rất tâm huyết và nhiệt tình , giảng bài dễ hiểu .",2,0
thầy wzjwz127 dạy rất nhiệt tình .,2,0
"cô nhiệt tình và đưa ra bài giảng hợp lý , dễ hiểu , có thể vận dụng làm bài .",2,0
"giảng viên dạy nhiệt tình , truyền đạt kiến dễ hiểu .",2,0
"thời gian học tập luôn thiếu sót , giảng viên chưa nhiệt tình giảng dạy .",0,0
rất thích được học cô .,2,0
"tiếp cận với sinh viên một cách thân thiện , phương pháp dạy khoa học , dễ tiếp thu , dễ hiểu .",2,0
chữ viết nhỏ .,0,0
thường xuyên cho nghỉ mà không thông báo .,0,0
dạy hơi cao so với năng lực .,0,0
"giáo viên nhiệt tình , tận tâm giúp đỡ sinh viên .",2,0
thích thầy chia sẻ kinh nghiệm .,2,0
"quá khó tính , giờ cao su , giảng dạy lan man không hiệu quả .",0,0
"giảng viên giảng không hay , đã vậy còn không nhiệt tình , không vui vẻ , không tạo cơ hội cho sinh viên hỏi về bài giảng .",0,0
"thầy dạy không có sức hút , nhàm chán , gây buồn ngủ cho sinh viên .",0,0
thầy thật sự là một giảng viên dạy học rất có tâm .,2,0
"thầy dạy nhiệt tình , rất hăng hái .",2,0
"giọng cô êm êm , dễ buồn ngủ .",0,0
truyền đạt nhiều kinh nghiệm tốt cho sinh viên .,2,0
"khi phản ánh kết quả bài tập không đúng thì cô lại lơ , cười rồi bỏ đi , không có một đáp án cụ thể .",0,0
"thầy khá hài hước , nói những việc thực tế về ngành it , rất thiết thực .",2,0
"thầy wzjwz177 rất gần gũi với sinh viên , thầy phát âm tiếng anh cũng rất dễ nghe .",2,0
phòng học ồn do cạnh khu xây dựng .,0,2
giảng bài dễ tiếp thu nhiệt tình .,2,0
