id,text,sentiment,aspect
341,"cô dễ thương , nhí nhảnh , truyền đạt dễ hiểu thấu hiểu tâm lý sinh viên colonsmile .",positive,hanh_vi
342,thầy dạy rất hay cho em hiểu được nhiều điều dot kết thúc môn học em cảm thấy nó rất bổ ích cho chúng em .,positive,ky_nang_giang_day
342,thầy dạy rất hay cho em hiểu được nhiều điều dot kết thúc môn học em cảm thấy nó rất bổ ích cho chúng em .,positive,kien_thuc
342,thầy dạy rất hay cho em hiểu được nhiều điều dot kết thúc môn học em cảm thấy nó rất bổ ích cho chúng em .,positive,chuong_trinh_hoc
343,tương tác với sinh viên rất nhiều và giải đáp mọi thắc mắc dù về kỹ thuật lập trình hay liên quan đến máy tính .,positive,ky_nang_giang_day
343,tương tác với sinh viên rất nhiều và giải đáp mọi thắc mắc dù về kỹ thuật lập trình hay liên quan đến máy tính .,positive,hanh_vi
343,tương tác với sinh viên rất nhiều và giải đáp mọi thắc mắc dù về kỹ thuật lập trình hay liên quan đến máy tính .,positive,kien_thuc
344,"bài tập về nhà của thầy rất nhiều , rất hay .",positive,bai_tap
345,giáo trình quá dài yêu cầu giảm bớt .,negative,cung_cap_tai_lieu
345,giáo trình quá dài yêu cầu giảm bớt .,neutral,de_xuat
346,"nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi , cấu trúc .",negative,bai_tap
346,"nên cho thêm nhiều dạng bài tập của những phần được học ở gần cuối kỳ như chuỗi , cấu trúc .",negative,de_xuat
347,thầy rất tận tâm trong công việc giảng dạy .,positive,hanh_vi
348,"tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ , kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên .",negative,de_xuat
348,"tuy nhiên nhà trường dường như chưa thật sự đầu tư vào mảng câu lạc bộ về ngôn ngữ , kỹ năng quan trọng vô cùng cần thiết hiện tại của sinh viên .",negative,noi_chung
349,thầy thực sự rất chuyên tâm trong giảng dạy và những bài giảng thực sự dễ hiểu .,positive,ky_nang_giang_day
349,thầy thực sự rất chuyên tâm trong giảng dạy và những bài giảng thực sự dễ hiểu .,positive,hanh_vi
350,"phòng thực hành quá kém chất lượng , máy móc không đảm bảo .",negative,thiet_bi_day_hoc
351,theo em giảng viên cần phân loại các dạng bài tập theo từng buổi học để sinh viên dễ tiếp thu hơn chứ không nên một lần tung ra quá nhiều bài tập trên moodle mà không hướng dẫn làm cho sinh viên cảm thấy nặng nề .,negative,bai_tap
351,theo em giảng viên cần phân loại các dạng bài tập theo từng buổi học để sinh viên dễ tiếp thu hơn chứ không nên một lần tung ra quá nhiều bài tập trên moodle mà không hướng dẫn làm cho sinh viên cảm thấy nặng nề .,negative,de_xuat
352,"kiến thức nhiều , dạy tốt .",positive,ky_nang_giang_day
352,"kiến thức nhiều , dạy tốt .",positive,kien_thuc
353,wifi các phòng thực hành thường rất yếu .,negative,thiet_bi_day_hoc
354,cô rất nhiệt tình trong việc truyền đạt kiến thức cũng như sẵn sàng trả lời mọi thắc mắc của sinh viên .,positive,ky_nang_giang_day
354,cô rất nhiệt tình trong việc truyền đạt kiến thức cũng như sẵn sàng trả lời mọi thắc mắc của sinh viên .,positive,hanh_vi
355,"cô rất tận tâm , nhiệt tình và có trách nhiệm cao .",positive,hanh_vi
356,"giảng dạy dễ hiểu , ngắn gọn , không cầu kỳ .",positive,ky_nang_giang_day
357,chữ thầy hơi khó nhìn .,negative,ky_nang_giang_day
358,trong quá trình dạy thầy có liên hệ thực tế nhiều .,positive,kinh_nghiem
359,"nếu như một người không xem bài "" kỹ "" trước ở nhà .",neutral,hanh_vi
360,"cô tận tình giảng dạy , thân thiện .",positive,ky_nang_giang_day
360,"cô tận tình giảng dạy , thân thiện .",positive,hanh_vi
361,"bài tập hợp lý sát bài học , dễ hiểu .",positive,bai_tap
362,thầy chuẩn bị tài liệu thực hành cho sinh viên tốt .,positive,cung_cap_tai_lieu
363,nếu có thêm nhiều ví dụ trong slide cho bọn em dễ ôn bài hơn là tự tìm kiếm lúc quên .,negative,cung_cap_tai_lieu
363,nếu có thêm nhiều ví dụ trong slide cho bọn em dễ ôn bài hơn là tự tìm kiếm lúc quên .,neutral,de_xuat
364,khả năng truyền đạt của giảng viên còn gây khó khăn cho sinh viên .,negative,ky_nang_giang_day
365,thầy này không có dạy lớp em .,negative,hanh_vi
366,giảng viên rất hay nghỉ giờ mà không có thông báo trước cho sinh viên .,negative,hanh_vi
367,"cách tổ chức thi giữa kỳ không hiệu quả , ảnh hưởng đến sự công bằng và kết quả học tập của sinh viên .",negative,cham_diem
367,"cách tổ chức thi giữa kỳ không hiệu quả , ảnh hưởng đến sự công bằng và kết quả học tập của sinh viên .",negative,chuong_trinh_hoc
368,nội dung giảng dạy quá nhiều so với thời lượng môn học .,negative,chuong_trinh_hoc
369,"cô giảng tận tình , dễ hiểu , thân thiện với học sinh colonsmilesmile .",positive,ky_nang_giang_day
369,"cô giảng tận tình , dễ hiểu , thân thiện với học sinh colonsmilesmile .",positive,hanh_vi
370,"thầy tận tình , nhiệt huyết .",positive,hanh_vi
371,"giáo viên đến đúng giờ , dạy nhiệt tình và cho bài tập để làm .",positive,hanh_vi
371,"giáo viên đến đúng giờ , dạy nhiệt tình và cho bài tập để làm .",neutral,bai_tap
372,nhưng chưa đảm bảo giờ bài tập coloncontemn .,negative,bai_tap
373,thời gian thực hành ít .,negative,chuong_trinh_hoc
374,kiến thức giảng viên truyền đạt là vô cùng súc tích và dễ hiểu .,positive,ky_nang_giang_day
374,kiến thức giảng viên truyền đạt là vô cùng súc tích và dễ hiểu .,positive,kien_thuc
375,em chưa được thầy dạy thực hành môn này .,negative,ky_nang_giang_day
375,em chưa được thầy dạy thực hành môn này .,negative,kinh_nghiem
376,hài lòng về mọi mặt của giảng viên .,positive,ky_nang_giang_day
376,hài lòng về mọi mặt của giảng viên .,positive,hanh_vi
376,hài lòng về mọi mặt của giảng viên .,positive,kien_thuc
377,"giáo viên dạy dễ hiểu và sinh động , không gây cảm giác nhàm chán .",positive,ky_nang_giang_day
378,"thầy dạy nhiệt tình , giảng bài chi tiết .",positive,ky_nang_giang_day
378,"thầy dạy nhiệt tình , giảng bài chi tiết .",positive,hanh_vi
379,"cần có tài liệu bằng hình ảnh , video trực quan sinh động hơn , dễ nắm bắt bài học nhanh chóng hơn .",negative,cung_cap_tai_lieu
379,"cần có tài liệu bằng hình ảnh , video trực quan sinh động hơn , dễ nắm bắt bài học nhanh chóng hơn .",neutral,de_xuat
380,một môn học trong cùng một giờ chỉ nên có một giảng viên đứng lớp để đảm bảo sự liên tục của bài học .,negative,chuong_trinh_hoc
380,một môn học trong cùng một giờ chỉ nên có một giảng viên đứng lớp để đảm bảo sự liên tục của bài học .,neutral,de_xuat
381,nên trang bị rèm che cửa .,neutral,thiet_bi_day_hoc
381,nên trang bị rèm che cửa .,neutral,de_xuat
382,"nghỉ nhiều , khả năng truyền đạt chưa cao , chưa thực sự làm môn học thu hút .",negative,ky_nang_giang_day
383,kiến thức có ích cho công việc sau này .,positive,kien_thuc
384,"có hoạt động outdoor , rèn luyện kỹ năng quay phim , dựng phim .",positive,kinh_nghiem
384,"có hoạt động outdoor , rèn luyện kỹ năng quay phim , dựng phim .",positive,chuong_trinh_hoc
385,sử dụng hệ thống nộp bài và chấm điểm bằng wecode và hackerrank chưa chính xác .,negative,cham_diem
386,tận tình trong việc giải đáp thắc mắc của sinh viên .,positive,hanh_vi
387,"bài tập trên lớp làm quá nhanh , có thể không theo kịp .",negative,bai_tap
388,"thầy dạy rất nhiệt tình , không bao giờ về trc giờ ( thêm giờ nữa chứ ) cái diễn đàn của thầy rất hiệu quả , nói chung thầy tốt .",positive,ky_nang_giang_day
388,"thầy dạy rất nhiệt tình , không bao giờ về trc giờ ( thêm giờ nữa chứ ) cái diễn đàn của thầy rất hiệu quả , nói chung thầy tốt .",positive,hanh_vi
388,"thầy dạy rất nhiệt tình , không bao giờ về trc giờ ( thêm giờ nữa chứ ) cái diễn đàn của thầy rất hiệu quả , nói chung thầy tốt .",positive,cung_cap_tai_lieu
388,"thầy dạy rất nhiệt tình , không bao giờ về trc giờ ( thêm giờ nữa chứ ) cái diễn đàn của thầy rất hiệu quả , nói chung thầy tốt .",positive,noi_chung
389,mong thầy sẽ sửa bài tập về nhà nhiều hơn ( nếu có thời gian ) .,negative,bai_tap
389,mong thầy sẽ sửa bài tập về nhà nhiều hơn ( nếu có thời gian ) .,neutral,de_xuat
390,cần giáo trình hay hơn .,negative,cung_cap_tai_lieu
390,cần giáo trình hay hơn .,neutral,de_xuat
391,"giáo viên nhiệt tình giúp đỡ sinh viên , thân thiện .",positive,hanh_vi
392,đến lớp hơi muộn do giao thông .,neutral,hanh_vi
393,"phần thi nghe , nhà trường nên trang bị hệ thống loa cho tốt , chứ máy cassette mấy bạn ngồi ở cuối lớp không nghe được gì cả quá nhỏ ồn .",negative,thiet_bi_day_hoc
393,"phần thi nghe , nhà trường nên trang bị hệ thống loa cho tốt , chứ máy cassette mấy bạn ngồi ở cuối lớp không nghe được gì cả quá nhỏ ồn .",neutral,de_xuat
394,"thầy rất nhiệt tình truyền đạt kiến thức , và giải đáp mọi thắc mắc của sinh viên , cung cấp tài liệu lý thuyết đầy đủ và có chọn lọc .",positive,ky_nang_giang_day
394,"thầy rất nhiệt tình truyền đạt kiến thức , và giải đáp mọi thắc mắc của sinh viên , cung cấp tài liệu lý thuyết đầy đủ và có chọn lọc .",positive,hanh_vi
394,"thầy rất nhiệt tình truyền đạt kiến thức , và giải đáp mọi thắc mắc của sinh viên , cung cấp tài liệu lý thuyết đầy đủ và có chọn lọc .",positive,cung_cap_tai_lieu
394,"thầy rất nhiệt tình truyền đạt kiến thức , và giải đáp mọi thắc mắc của sinh viên , cung cấp tài liệu lý thuyết đầy đủ và có chọn lọc .",positive,kien_thuc
395,dù sao em cũng cám ơn thầy đã dẫn dắt bọn em ở học kỳ hai này ạ .,positive,hanh_vi
396,"dạy đầy đủ kiến thức trên lớp , giảng sâu vào bài khiến sinh viên hiểu bài rõ ràng hơn .",positive,ky_nang_giang_day
396,"dạy đầy đủ kiến thức trên lớp , giảng sâu vào bài khiến sinh viên hiểu bài rõ ràng hơn .",positive,kien_thuc
397,giảng viên truyền đạt hơi khó hiểu .,negative,ky_nang_giang_day
398,cố gắng giảng lại đến khi sinh viên hiểu bài mới thôi .,positive,ky_nang_giang_day
398,cố gắng giảng lại đến khi sinh viên hiểu bài mới thôi .,positive,hanh_vi
399,vui tính dạy cũng dễ hiểu .,positive,ky_nang_giang_day
399,vui tính dạy cũng dễ hiểu .,positive,hanh_vi
400,"cô hay cáu gắt , khó tính , cứ hay giận dỗi .",negative,hanh_vi
401,kiến thức rất nhiều và trừu tượng giảng viên nên thêm những phương pháp giảng dạy mới cho giờ học hiệu quả hơn .,negative,ky_nang_giang_day
401,kiến thức rất nhiều và trừu tượng giảng viên nên thêm những phương pháp giảng dạy mới cho giờ học hiệu quả hơn .,negative,kien_thuc
401,kiến thức rất nhiều và trừu tượng giảng viên nên thêm những phương pháp giảng dạy mới cho giờ học hiệu quả hơn .,neutral,de_xuat
402,phòng máy ngon hơn .,positive,thiet_bi_day_hoc
403,giáo viên dạy nhiệt tình dễ hiểu .,positive,ky_nang_giang_day
403,giáo viên dạy nhiệt tình dễ hiểu .,positive,hanh_vi
404,giao nhiều bài tập về nhà .,negative,bai_tap
405,giảng bài rất hay .,positive,ky_nang_giang_day
406,phù hợp với thực tiễn .,positive,kinh_nghiem
407,"thầy dạy nhiệt tình , giải đáp thắc mắc của học sinh một cách tận tình .",positive,hanh_vi
408,thực hiện nhóm nhiều .,neutral,bai_tap
409,nội dung giảng dạy còn quá chung chung .,negative,chuong_trinh_hoc
410,"dạy kỹ , sinh viên học cảm thấy dễ hiểu , vận dụng được nhiều kiến thức để học môn này .",positive,ky_nang_giang_day
410,"dạy kỹ , sinh viên học cảm thấy dễ hiểu , vận dụng được nhiều kiến thức để học môn này .",positive,kien_thuc
411,"thầy không dạy kỹ , bỏ sót một số phần và không sử dụng giờ lên lớp hiệu quả , học theo cdio nhưng không có khác biệt quá lớn với các lớp khác , thất vọng .",negative,ky_nang_giang_day
411,"thầy không dạy kỹ , bỏ sót một số phần và không sử dụng giờ lên lớp hiệu quả , học theo cdio nhưng không có khác biệt quá lớn với các lớp khác , thất vọng .",negative,chuong_trinh_hoc
412,"thực sự phải học toán suốt 3 năm cấp 3 và chưa kể năm 12 , và lên đại học phải học toán thì là 1 cảm xúc khó tả , vừa ngán và vừa nản .",negative,chuong_trinh_hoc
413,bản thân em chưa học qua môn tấn công mạng nên những kiến thức ở môn bảo mật internet còn khá mới với em .,neutral,kien_thuc
414,thầy chưa chuẩn bị bài kỹ khi lên lớp .,negative,ky_nang_giang_day
415,phần sửa bài tập quá nhanh .,negative,bai_tap
416,"nhiệt tình , hiểu học sinh .",positive,hanh_vi
417,báo cáo cuối kỳ thầy tập trung cả lớp trong một buổi .,neutral,ky_nang_giang_day
418,thầy có vẻ hơi có chịu .,negative,hanh_vi
419,"dễ hiểu , chỉ bảo tận tình !",positive,ky_nang_giang_day
419,"dễ hiểu , chỉ bảo tận tình !",positive,hanh_vi
420,thầy rất thương học sinh .,positive,hanh_vi
421,giảng viên cần chú ý quan sát sinh viên hơn và hỏi xem sinh viên nào chưa hiểu .,negative,hanh_vi
421,giảng viên cần chú ý quan sát sinh viên hơn và hỏi xem sinh viên nào chưa hiểu .,neutral,de_xuat
422,"cô dạy rất hay và very good , đặc biệt cô còn bổ sung nhiều kiến thức nâng cao hơn để sinh viên đươc học tốt hơn .",positive,ky_nang_giang_day
422,"cô dạy rất hay và very good , đặc biệt cô còn bổ sung nhiều kiến thức nâng cao hơn để sinh viên đươc học tốt hơn .",positive,kien_thuc
423,nội dung thi cũng chỉ toàn lý thuyết .,negative,chuong_trinh_hoc
424,khiến sinh viên cảm thấy tiếp thu nhanh .,positive,ky_nang_giang_day
425,"giảng viên rất nhiệt tình , giảng dạy khá kỹ càng .",positive,ky_nang_giang_day
425,"giảng viên rất nhiệt tình , giảng dạy khá kỹ càng .",positive,hanh_vi
426,"nâng cao kiến thức cho sinh viên rất tốt , giảng dạy dễ hiểu .",positive,ky_nang_giang_day
426,"nâng cao kiến thức cho sinh viên rất tốt , giảng dạy dễ hiểu .",positive,kien_thuc
427,he's very funny .,positive,hanh_vi
428,cần có giảng viên có đầy đủ kiến thức và kinh nghiệm giảng dạy về môn học này .,negative,kinh_nghiem
428,cần có giảng viên có đầy đủ kiến thức và kinh nghiệm giảng dạy về môn học này .,negative,kien_thuc
428,cần có giảng viên có đầy đủ kiến thức và kinh nghiệm giảng dạy về môn học này .,neutral,de_xuat
429,chưa chuẩn bị bài giảng kỹ càng trước khi lên lớp .,negative,ky_nang_giang_day
430,luôn có ví dụ minh họa thực tế .,positive,kinh_nghiem
431,khổ lắm .,negative,noi_chung
432,"cô dạy nhiệt tình , dễ hiểu , quan tâm sinh viên .",positive,ky_nang_giang_day
432,"cô dạy nhiệt tình , dễ hiểu , quan tâm sinh viên .",positive,hanh_vi
433,môn này chủ yếu là để làm nhóm .,neutral,chuong_trinh_hoc
434,"thầy dạy dễ hiểu , sẵn sàng giúp đỡ sinh viên , tận tâm , nhiệt tình .",positive,ky_nang_giang_day
434,"thầy dạy dễ hiểu , sẵn sàng giúp đỡ sinh viên , tận tâm , nhiệt tình .",positive,hanh_vi
435,"giáo viên nhiệt tình , đảm bảo giờ lên lớp , dạy kỹ .",positive,ky_nang_giang_day
435,"giáo viên nhiệt tình , đảm bảo giờ lên lớp , dạy kỹ .",positive,hanh_vi
436,"thầy ít hướng dẫn các bài tập , cách vận dụng kiến thức cần thiết vào bài tập thực tế .",negative,ky_nang_giang_day
436,"thầy ít hướng dẫn các bài tập , cách vận dụng kiến thức cần thiết vào bài tập thực tế .",negative,kinh_nghiem
437,cô rất dễ chịu colonsmile .,positive,hanh_vi
438,nên có nhiều bài tập vận dụng về nhà cho sinh viên .,negative,bai_tap
438,nên có nhiều bài tập vận dụng về nhà cho sinh viên .,neutral,de_xuat
439,nội dung môn học nên được cập nhật .,negative,chuong_trinh_hoc
439,nội dung môn học nên được cập nhật .,neutral,de_xuat
440,chưa tận dụng hết thời gian môn học để truyền đạt cho sinh viên còn yếu .,negative,ky_nang_giang_day
441,hợp tác .,neutral,noi_chung
442,cô dạy khá dễ hiểu .,positive,ky_nang_giang_day
443,"thực hành em không có học với giảng viên này , da có thể nhầm lẫn gì chăng .",negative,kinh_nghiem
444,"cách dạy thực hành với những ứng dụng thực tế rất hay ( thực hành trên tín hiệu âm thanh ) , khiến cho học sinh có cảm giác muốn học , không giống như khi làm các bài tập gò bó , quy củ .",positive,ky_nang_giang_day
444,"cách dạy thực hành với những ứng dụng thực tế rất hay ( thực hành trên tín hiệu âm thanh ) , khiến cho học sinh có cảm giác muốn học , không giống như khi làm các bài tập gò bó , quy củ .",positive,kinh_nghiem
444,"cách dạy thực hành với những ứng dụng thực tế rất hay ( thực hành trên tín hiệu âm thanh ) , khiến cho học sinh có cảm giác muốn học , không giống như khi làm các bài tập gò bó , quy củ .",negative,bai_tap
445,"giảng viên hay thường xuyên quên up slide lên courses cho sinh viên , trong quá trình học sinh viên đã nhắc rất nhiều lần nhưng giảng viên quên up , đề nghị giảng viên xem xét lại vấn đề này .",negative,hanh_vi
445,"giảng viên hay thường xuyên quên up slide lên courses cho sinh viên , trong quá trình học sinh viên đã nhắc rất nhiều lần nhưng giảng viên quên up , đề nghị giảng viên xem xét lại vấn đề này .",negative,cung_cap_tai_lieu
445,"giảng viên hay thường xuyên quên up slide lên courses cho sinh viên , trong quá trình học sinh viên đã nhắc rất nhiều lần nhưng giảng viên quên up , đề nghị giảng viên xem xét lại vấn đề này .",neutral,de_xuat
446,hay gây buồn ngủ .,negative,ky_nang_giang_day
447,tốc độ giảng dạy phù hợp để sinh viên có đủ thời gian để tự thực hành kiến thức vừa học ngay tại lớp .,positive,ky_nang_giang_day
447,tốc độ giảng dạy phù hợp để sinh viên có đủ thời gian để tự thực hành kiến thức vừa học ngay tại lớp .,positive,kinh_nghiem
448,"theo em , môn học cần có sự hệ thống lại , đặc biệt nêu rõ các mối quan hệ giữa các bài với nhau , giúp sinh viên vận dụng tốt hơn kiến thức của mình .",negative,chuong_trinh_hoc
448,"theo em , môn học cần có sự hệ thống lại , đặc biệt nêu rõ các mối quan hệ giữa các bài với nhau , giúp sinh viên vận dụng tốt hơn kiến thức của mình .",neutral,de_xuat
449,cách truyền đạt kiến thức vẫn chưa tốt .,negative,ky_nang_giang_day
450,"nên tổ chức các buổi dã ngoại để học các kỹ năng hoặc mời các doanh nghiệp về nói chuyện , truyền đạt kinh nghiệm .",neutral,kinh_nghiem
450,"nên tổ chức các buổi dã ngoại để học các kỹ năng hoặc mời các doanh nghiệp về nói chuyện , truyền đạt kinh nghiệm .",neutral,chuong_trinh_hoc
450,"nên tổ chức các buổi dã ngoại để học các kỹ năng hoặc mời các doanh nghiệp về nói chuyện , truyền đạt kinh nghiệm .",neutral,de_xuat
451,thầy rất vui tính .,positive,hanh_vi
452,phòng thực hành có quá nhiều máy bị hỏng .,negative,thiet_bi_day_hoc
453,"khả năng nghe , đọc hiểu được nâng cao .",positive,noi_chung
454,rất thích phương pháp giảng dạy của thầy .,positive,ky_nang_giang_day
455,"thầy nghỉ không báo trước quá nhiều , số buổi lên lớp 50% .",negative,hanh_vi
455,"thầy nghỉ không báo trước quá nhiều , số buổi lên lớp 50% .",negative,chuong_trinh_hoc
456,"thầy dạy thì nên dạy sớm để dễ học , dễ nhớ , ban đầu thầy ít dạy vào kiến thức chính , đến giai đoạn cuối của kỳ là khi bận rộn nhiều thì thấy mới bắt đầu dạy kiến thức .",negative,ky_nang_giang_day
456,"thầy dạy thì nên dạy sớm để dễ học , dễ nhớ , ban đầu thầy ít dạy vào kiến thức chính , đến giai đoạn cuối của kỳ là khi bận rộn nhiều thì thấy mới bắt đầu dạy kiến thức .",negative,chuong_trinh_hoc
456,"thầy dạy thì nên dạy sớm để dễ học , dễ nhớ , ban đầu thầy ít dạy vào kiến thức chính , đến giai đoạn cuối của kỳ là khi bận rộn nhiều thì thấy mới bắt đầu dạy kiến thức .",neutral,de_xuat
457,có tinh thần trách nhiệm cao .,positive,hanh_vi
458,cách giảng dạy còn hơi khó hiểu .,negative,ky_nang_giang_day
459,"chẳng hạn , sinh viên chuyên ngành mạng thì không nên quá đào sâu vào nội dung mà chỉ cần đưa ra những nội dung nền tảng , cần thiết nhất .",negative,chuong_trinh_hoc
459,"chẳng hạn , sinh viên chuyên ngành mạng thì không nên quá đào sâu vào nội dung mà chỉ cần đưa ra những nội dung nền tảng , cần thiết nhất .",neutral,de_xuat
460,ngôn ngữ thực hành nên trang bị trước cho sinh viên .,neutral,cung_cap_tai_lieu
460,ngôn ngữ thực hành nên trang bị trước cho sinh viên .,neutral,de_xuat
461,"bài tập lớn mà thầy wzjwz74 đưa ra cũng khá là chung chung , không yêu cầu rõ ràng , cụ thể .",negative,bai_tap
462,đôi lúc không đi sâu vào vấn đề dạy .,negative,ky_nang_giang_day
463,giáo trình phần căn bản về web lặp lại các môn khác nên học rất nhàm chán .,negative,cung_cap_tai_lieu
463,giáo trình phần căn bản về web lặp lại các môn khác nên học rất nhàm chán .,negative,chuong_trinh_hoc
464,ảnh hưởng đến việc thực hành .,negative,kinh_nghiem
465,"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , phát âm tốt .",positive,ky_nang_giang_day
465,"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , phát âm tốt .",positive,kinh_nghiem
465,"giảng viên truyền đạt kiến thức tốt , có nhiều kinh nghiệm , phát âm tốt .",positive,kien_thuc
466,"giáo viên lên lớp đều , giảng bài tích cực .",positive,ky_nang_giang_day
466,"giáo viên lên lớp đều , giảng bài tích cực .",positive,hanh_vi
467,có lúc nhiều vấn đề trong bài học giáo viên chưa giải đáp được .,negative,ky_nang_giang_day
467,có lúc nhiều vấn đề trong bài học giáo viên chưa giải đáp được .,negative,hanh_vi
468,giáo viên dạy nhiệt tình và dễ hiểu .,positive,ky_nang_giang_day
468,giáo viên dạy nhiệt tình và dễ hiểu .,positive,hanh_vi
469,"cô dạy nhiệt tình , truyền đạt kiến thức tốt .",positive,ky_nang_giang_day
469,"cô dạy nhiệt tình , truyền đạt kiến thức tốt .",positive,hanh_vi
469,"cô dạy nhiệt tình , truyền đạt kiến thức tốt .",positive,kien_thuc
470,nên cân bằng hai bên .,neutral,de_xuat
471,giáo viên không đến lớp trong các buổi thực hành nhưng không báo trước .,negative,hanh_vi
472,sự nhiệt tình của thầy cô .,positive,hanh_vi
473,máy chiếu phòng wzjwz3 cần được sửa chữa hoặc thay mới để lớp có đủ điều kiện học .,negative,thiet_bi_day_hoc
473,máy chiếu phòng wzjwz3 cần được sửa chữa hoặc thay mới để lớp có đủ điều kiện học .,negative,de_xuat
474,"thầy chuẩn bị tài liệu , slide khá ok , đủ để người xem hiểu được .",positive,cung_cap_tai_lieu
475,"nên cho sinh viên hiểu rõ tổng quát của môn hoc ngay từ đầu học những gì , học để làm gì , và nó ứng dụng trong thực tế như thế nào ví dụ cụ thể .",neutral,chuong_trinh_hoc
475,"nên cho sinh viên hiểu rõ tổng quát của môn hoc ngay từ đầu học những gì , học để làm gì , và nó ứng dụng trong thực tế như thế nào ví dụ cụ thể .",neutral,de_xuat
476,"thầy dạy hay , dễ hiểu và nhiệt tình .",positive,ky_nang_giang_day
476,"thầy dạy hay , dễ hiểu và nhiệt tình .",positive,hanh_vi
477,giáo viên cực kỳ nhiệt tình .,positive,hanh_vi
478,cô rất tận tâm và quan tâm đến sinh viên .,positive,hanh_vi
479,giáo viên tận tâm nhiệt tình .,positive,hanh_vi
480,"thầy giảng hay , đưa ra ví dụ dễ hiểu .",positive,ky_nang_giang_day
481,dạy muôn từ 15 - 20 phút so với giờ quy định dù lên lớp đúng giờ khiến cho việc sắp xếp những công việc sau giờ học của sinh viên gặp khó khăn .,negative,ky_nang_giang_day
482,hỗ trợ sinh viên tối đa .,positive,hanh_vi
483,bài tập đa dạng và phong phú .,positive,bai_tap
484,giảng viên nhiệt tình trong khi dạy .,positive,hanh_vi
485,em không có ý kiến gì thêm .,neutral,noi_chung
486,môn học khá khó .,negative,chuong_trinh_hoc
487,"thầy nhiệt tình trong quá trình giảng dạy , có thêm video cho học sinh về tự học thêm .",positive,hanh_vi
487,"thầy nhiệt tình trong quá trình giảng dạy , có thêm video cho học sinh về tự học thêm .",positive,cung_cap_tai_lieu
488,"cô giải nhiều bài tập , dạy dễ hiểu .",positive,ky_nang_giang_day
488,"cô giải nhiều bài tập , dạy dễ hiểu .",positive,bai_tap
489,cô giúp cho tụi em xác định được mục tiêu và mong muốn đạt được khi học môn học này .,positive,ky_nang_giang_day
489,cô giúp cho tụi em xác định được mục tiêu và mong muốn đạt được khi học môn học này .,positive,hanh_vi
490,"giảng viên tận tâm , nhiệt tình với học sinh .",positive,hanh_vi
491,theo quan điểm của em về các môn học chuyên ngành của sinh viên thì nhà trường không nên bắt buộc sinh viên phải thi học kỳ để lấy điểm số .,negative,cham_diem
491,theo quan điểm của em về các môn học chuyên ngành của sinh viên thì nhà trường không nên bắt buộc sinh viên phải thi học kỳ để lấy điểm số .,neutral,de_xuat
492,em cảm ơn .,neutral,noi_chung
493,em cám ơn .,positive,noi_chung
494,"thầy nên chia nhóm theo ngành , để các bạn có thể trả lời những câu hỏi sâu về ngành mình đang thuyết trình , ngành mình đang học .",neutral,ky_nang_giang_day
494,"thầy nên chia nhóm theo ngành , để các bạn có thể trả lời những câu hỏi sâu về ngành mình đang thuyết trình , ngành mình đang học .",neutral,de_xuat
495,"luôn dạy quá giờ ( khoảng 30 phút ) , ảnh hưởng đến giờ trưa của sinh viên và truyền đạt không được thu hút .",negative,ky_nang_giang_day
496,giảng viên cần nhiệt tình hơn trong công tác giảng dạy .,negative,hanh_vi
496,giảng viên cần nhiệt tình hơn trong công tác giảng dạy .,neutral,de_xuat
497,thầy dạy rất tận tâm và nhiệt tình !,positive,hanh_vi
498,"nhiệt tình giúp đỡ , cho nhiều bài tập hữu ích và thực tiễn cao .",positive,hanh_vi
498,"nhiệt tình giúp đỡ , cho nhiều bài tập hữu ích và thực tiễn cao .",positive,bai_tap
499,giảng viên khó có thể truyền đạt hết kiến thức .,negative,ky_nang_giang_day
500,"nội dung thầy giảng mang tính cập nhật , có nhiều nội dung hay .",positive,kien_thuc
500,"nội dung thầy giảng mang tính cập nhật , có nhiều nội dung hay .",positive,chuong_trinh_hoc
501,"tiết học rất thoải mái , dễ tiếp thu .",positive,ky_nang_giang_day
502,gửi mail không trả lời .,negative,hanh_vi
503,thầy cần hướng dẫn các bạn làm bài tập khi mới bắt đầu thực hành vì các phần mềm dùng thực hành có mới với các bạn sinh viên .,negative,hanh_vi
503,thầy cần hướng dẫn các bạn làm bài tập khi mới bắt đầu thực hành vì các phần mềm dùng thực hành có mới với các bạn sinh viên .,negative,bai_tap
503,thầy cần hướng dẫn các bạn làm bài tập khi mới bắt đầu thực hành vì các phần mềm dùng thực hành có mới với các bạn sinh viên .,neutral,de_xuat
504,"thầy dạy rất ổn , bổ sung vững kiến thức lý thuyết .",positive,ky_nang_giang_day
504,"thầy dạy rất ổn , bổ sung vững kiến thức lý thuyết .",positive,kien_thuc
505,"chất lượng giảng dạy tốt , em rất hài lòng với cách dạy của cô .",positive,ky_nang_giang_day
506,giảng viên tích cực .,positive,hanh_vi
507,"thầy vui tính , dạy hay , đầy đủ kiến thức để thi .",positive,ky_nang_giang_day
